 18.7813	 900
 32.5938	 950
 50.1250	 500
 67.7813	 950
 71.7500	 900
 78.4063	 250
 88.4375	 900
 97.8750	 950
 98.6250	 100
139.8750	 950
161.0313	 900
165.6250	 700
174.0625	 950
178.1563	 900
184.6563	 950
191.3750	 900
198.5000	 950
206.2188	 900
218.5313	 950
244.5313	 700
246.5938	 900
284.0625	 500
285.7500	 950
296.8125	 900
298.1250	 950
305.8750	 900
307.1250	 950
318.7188	 950
330.0313	 950
338.1875	 950
349.3438	 950
363.2813	 950
378.6563	 950
389.5000	 700
404.8438	 950
416.2500	 950
427.8750	 950
482.7813	 150
521.8750	 800
524.8750	 900
533.7813	 900
589.5313	 950
603.5938	 950
626.3750	 950
672.0000	 950
682.7500	 950
698.6875	 950
699.6875	 200
723.8438	 900
733.6563	 900
777.3438	 950
780.0313	 900
812.3438	 900
831.3125	 900
877.5000	 700
877.9688	 950
882.1875	 900
917.9063	 900
931.3750	 900
944.9688	 900
946.4063	 950
956.3438	 900
1007.0938	 950
1010.5625	 700
1042.8125	 900
1043.5313	 950
1054.6563	 950
1058.7500	 900
1074.0313	 900
1109.7188	 900
1122.2813	 900
1132.5625	 150
1137.1875	 900
1137.2188	 950
1159.5625	 950
1166.9688	 900
1170.6250	 950
1187.7500	 950
1221.1250	 950
1223.2188	 900
1234.9688	 950
1236.4063	 900
1247.6563	 500
1249.5625	 950
1249.6250	 900
1264.4063	 950
1275.9375	 950
1285.5000	 950
1297.2813	 950
1309.9375	 200
1325.5000	 900
1336.9375	 900
1348.3125	 950
1349.7813	 900
1363.8750	 900
1384.1875	 900
1408.0000	 950
1434.5938	 900
1523.6250	 900
1539.9375	 900
1560.2813	 900
1582.3125	 900
1593.5938	 0
1606.9063	 900
1620.9688	 900
1634.9063	 900
1647.7188	 900
1680.1563	 900
1694.0938	 900
1702.6250	 950
1705.5000	 900
1712.9063	 400
1716.3750	 950
1730.7188	 900
1744.5313	 950
1745.4688	 900
1755.2500	 750
1783.9688	 900
1785.5000	 950
1796.2813	 300
1799.8750	 950
1805.8125	 900
1828.3125	 900
1865.4688	 900
1894.4063	 950
1918.6563	 900
1934.1875	 950
1938.7188	 850
1953.9375	 900
1956.9375	 500
1988.3750	 750
1990.5625	 900
2009.0625	 900
2024.2500	 0
2026.6563	 700
2069.5313	 200
2078.9375	 900
2098.2188	 900
2116.3125	 750
2128.0000	 900
2163.5000	 900
2179.4063	 900
2192.6250	 700
2197.9063	 900
2209.7500	 900
2225.6250	 900
2259.2500	 900
2280.3125	 900
2292.1563	 900
2322.5000	 900
2335.3750	 900
2336.3750	 950
2351.6250	 950
2353.4375	 900
2361.0938	 350
2363.4063	 950
2380.9688	 950
2391.1563	 950
2404.6563	 950
2410.3438	 900
2415.5625	 950
2433.0938	 900
2442.8750	 900
2451.4375	 900
2459.4063	 900
2462.0000	 750
2482.3125	 950
2570.9063	 600
2580.9063	 100
2601.5625	 950
2606.6875	 250
2616.3750	 900
2625.2500	 150
2653.4063	 900
2664.5625	 950
2679.1563	 900
2720.0313	 950
2720.4375	 900
2740.0625	 950
2750.6563	 950
2759.2188	 950
2776.6563	 950
2814.0625	 950
2816.4688	 900
2845.9375	 900
2868.6875	 300
2875.0938	 900
2876.7188	 950
2915.2500	 900
2933.8438	 900
2946.6563	 900
2981.3438	 900
2996.6875	 900
3022.7188	 900
3040.1250	 950
3050.3438	 900
3061.5625	 950
3093.4688	 950
3117.4063	 900
3129.1250	 900
3132.3750	 950
3140.0000	 900
3189.2500	 900
3212.4375	 950
3219.7813	 250
3243.3750	 500
3251.0000	 950
3265.5625	 900
3265.9688	 950
3283.7813	 900
3296.5000	 900
3302.2188	 950
3328.0938	 950
3339.9063	 950
3342.0313	 800
3383.9063	 950
3422.7500	 900
3431.9063	 900
3448.0938	 900
3460.7813	 900
3464.5938	 800
3471.8125	 900
3488.5313	 900
3503.8750	 950
3512.1250	 300
3513.2188	 900
3521.7813	 750
3527.2813	 900
3527.5625	 0
3546.6563	 950
3582.4375	 900
3599.1250	 900
3616.7500	 900
3643.4375	 750
3678.5000	 900
3709.0313	 700
3723.0625	 900
3751.1875	 900
3761.4688	 200
3765.6250	 900
3789.2813	 950
3811.7813	 900
3849.2813	 900
3870.4063	 900
3891.3438	 900
3904.1250	 900
3929.6250	 900
3962.3438	 900
4006.4375	 900
4019.8125	 650
4081.3750	 900
4091.5625	 950
4169.4688	 900
4184.0313	 900
4184.9375	 950
4196.0938	 900
4224.8750	 900
4228.9375	 950
4243.4688	 900
4249.5625	 650
4253.1250	 950
4267.7500	 900
4273.9688	 500
4278.8750	 750
4292.7500	 200
4332.3438	 900
4351.6563	 900
4365.5625	 900
4377.1875	 900
4387.9375	 900
4400.9063	 900
4413.5313	 950
4415.1563	 900
4424.7188	 950
4438.7188	 950
4439.9063	 900
4447.5313	 250
4451.2813	 900
4451.9063	 950
4469.5938	 350
4477.0938	 950
4497.4375	 900
4504.8438	 750
4522.1250	 900
4532.0313	 900
4564.4375	 900
4578.8438	 900
4592.3125	 50
4614.9375	 900
4629.7500	 900
4653.1250	 900
4665.6875	 900
4675.9688	 950
4679.1563	 900
4692.8125	 900
4694.5938	 700
4699.2500	 950
4731.8750	 700
4738.8750	 950
4771.9688	 550
4802.0938	 800
4831.5313	 100
4845.4375	 300
4850.5625	 900
4857.8125	 950
4882.6563	 700
4887.6563	 900
4911.1563	 950
4911.5625	 900
4924.7813	 900
4980.1875	 900
4997.0625	 950
