 10.6875	 146
 12.2813	 796
 16.1875	 546
 20.0000	 996
 21.0313	 96
 33.4688	 946
 35.0938	 996
 51.9688	 996
 67.6563	 946
 88.7188	 946
 91.8125	 246
113.0313	 946
147.1563	 946
174.5313	 996
180.0313	 946
191.7188	 946
201.7813	 946
239.2188	 996
250.2813	 946
267.6875	 996
282.1875	 346
287.0938	 946
324.4375	 946
340.3438	 946
365.5625	 946
382.0313	 996
400.6563	 996
401.9688	 946
416.5000	 946
476.7188	 896
480.7813	 946
482.3125	 996
495.8125	 946
538.2500	 946
561.8750	 946
589.5625	 946
602.9688	 946
617.8438	 946
629.8750	 296
640.0313	 196
645.8438	 946
676.0000	 46
681.3438	 946
696.7188	 946
722.5625	 946
742.4063	 946
752.2188	 546
755.5000	 996
769.6563	 946
780.5313	 946
805.9375	 946
815.8438	 946
833.2188	 996
857.7500	 946
858.5000	 996
870.6250	 946
894.7813	 946
895.1875	 396
904.6250	 946
907.5000	 746
936.0938	 946
950.1875	 946
956.7813	 946
973.5000	 946
993.6563	 996
1008.6875	 946
1029.2813	 946
1040.9375	 946
1057.6563	 946
1061.2500	 996
1068.5625	 946
1081.1250	 996
1088.0000	 946
1097.7188	 996
1108.5938	 996
1113.5625	 946
1130.0000	 946
1148.1250	 946
1159.4688	 996
1159.8125	 946
1169.6250	 946
1180.4063	 946
1188.9688	 946
1198.5313	 946
1203.4375	 996
1234.0625	 946
1250.9375	 946
1280.6563	 946
1296.7813	 946
1305.4375	 946
1314.1250	 946
1318.7500	 346
1323.8750	 946
1334.7188	 946
1345.0313	 946
1370.0000	 946
1379.5938	 946
1397.0313	 946
1404.3750	 996
1406.7813	 946
1417.0313	 146
1418.7500	 946
1438.4375	 946
1484.5938	 946
1493.0000	 946
1505.0625	 946
1520.2500	 946
1537.5313	 946
1541.8125	 996
1554.7500	 946
1567.8125	 946
1583.6563	 946
1596.9688	 946
1598.2188	 396
1606.0625	 946
1616.0000	 946
1635.2500	 946
1642.3438	 446
1646.1875	 646
1649.9375	 946
1650.6563	 996
1700.9063	 296
1727.4375	 946
1735.4375	 946
1745.0625	 946
1754.6563	 946
