 30.0625	 540
 35.3438	 940
 78.9063	 640
 81.8438	 890
103.0000	 990
136.0313	 990
140.5000	 840
146.4688	 990
173.3438	 990
196.4375	 990
218.2813	 990
230.3438	 990
230.3750	 940
241.4063	 890
243.9063	 990
267.7500	 990
285.1563	 990
306.2188	 990
322.2188	 990
334.7188	 590
337.8750	 990
434.3438	 890
532.7188	 240
643.9063	 590
649.4063	 940
677.2188	 340
682.5313	 990
700.3750	 990
756.5625	 990
792.8125	 490
797.1250	 990
810.6875	 940
811.0000	 990
824.1563	 990
828.7188	 940
876.1250	 990
911.2500	 590
940.2813	 990
955.3438	 990
972.5313	 990
990.8125	 990
999.5313	 990
1005.3750	 840
1016.0313	 990
1040.1875	 990
1053.6563	 990
1058.7813	 940
1085.0938	 990
1094.6250	 940
1107.0000	 990
1131.6563	 990
1153.3438	 990
1164.4375	 990
1173.5313	 990
1190.6875	 990
1235.3125	 990
1237.7188	 940
1251.0938	 990
1297.4375	 390
1309.5000	 990
1315.0625	 940
1335.2188	 990
1365.5938	 840
1398.5938	 690
1405.6563	 990
1425.8750	 640
1485.0000	 340
1499.3125	 690
1567.9063	 990
1568.8438	 840
1601.5938	 990
1602.0938	 940
1619.1563	 940
1620.8438	 40
1633.6563	 940
1640.4063	 990
1644.0938	 940
1666.5625	 990
1682.8750	 990
1700.2813	 940
1707.0313	 990
1708.0625	 940
1718.2500	 940
1729.3438	 940
1733.0313	 990
1746.4063	 940
1750.7813	 640
1754.9375	 940
1776.5938	 990
1788.5625	 690
1811.0000	 940
1818.0000	 990
1820.7500	 940
1831.5313	 940
1856.1563	 940
1860.8750	 990
1868.1875	 590
1873.7500	 390
1899.7500	 940
1905.7813	 990
1912.5625	 940
1934.8125	 940
1960.2500	 990
1974.5313	 990
1987.9375	 40
1989.2188	 990
2027.2813	 940
2041.5000	 940
2053.1875	 940
2113.3750	 990
2128.2813	 990
2128.6563	 940
2147.1875	 990
2148.3750	 940
2156.9375	 990
2164.2813	 940
2174.5625	 940
2177.0313	 990
2211.7500	 990
2222.6875	 940
2244.1563	 990
2256.2500	 790
2258.7188	 990
2274.0938	 990
2284.6875	 940
2289.0938	 990
2308.6875	 990
2313.8125	 940
2324.2500	 990
2333.9688	 940
2349.7500	 990
2359.6875	 990
2376.6250	 990
2391.2188	 990
2391.2500	 940
2399.1250	 740
2422.7813	 990
2436.4063	 990
2462.5000	 990
2476.1563	 990
2542.5313	 940
2544.0313	 640
2579.0313	 940
2618.8750	 990
2647.0313	 990
2667.4063	 990
2754.9375	 890
2790.8750	 940
2795.6563	 590
2802.4688	 940
2815.7188	 990
2832.1563	 940
2837.3125	 990
2842.3750	 790
2844.4375	 940
2845.4688	 990
2855.4688	 940
2855.7813	 990
2871.1875	 990
2880.9063	 940
2895.4063	 940
2902.7188	 990
2908.0000	 940
2915.7188	 990
2920.6563	 690
2921.1875	 940
2923.8125	 990
2933.0938	 990
2937.3125	 940
2942.9688	 990
2954.5313	 990
2956.1875	 940
2974.2500	 990
2987.6563	 990
2995.8750	 340
3009.3750	 990
3022.0313	 990
3043.6563	 890
3090.1875	 840
3104.3125	 990
3114.1563	 190
3126.3438	 990
3144.9688	 990
3188.9688	 290
3191.0938	 990
3207.2188	 990
3266.2188	 940
3289.1875	 840
3323.0313	 990
3338.1250	 790
3342.4063	 990
3355.3750	 990
3367.5625	 840
3368.1250	 990
3369.7813	 890
3406.5313	 940
3419.2813	 640
3448.6563	 940
3451.3750	 840
3555.9375	 440
3598.8125	 940
3609.7813	 990
3614.5938	 40
3618.6875	 890
3620.4063	 990
3635.8750	 940
3639.6250	 840
3651.5313	 990
3669.1563	 990
3710.4688	 990
3727.1875	 990
3740.2500	 940
3825.6563	 590
3829.5938	 990
3845.1875	 990
3847.4375	 840
3866.2500	 990
3867.6250	 940
3884.3125	 990
3900.8125	 790
3900.9063	 940
3908.2188	 990
3918.5000	 940
3928.1250	 990
3937.6875	 890
3940.2813	 940
3972.9688	 840
3977.3438	 990
3988.0625	 940
4000.9688	 940
4006.5313	 990
4039.2813	 690
4044.2813	 790
4048.3125	 990
4063.3438	 990
4077.2188	 990
4118.1563	 840
4165.9063	 340
4257.5938	 540
4333.3750	 940
4344.2188	 990
4345.9063	 740
4395.3750	 890
4400.0313	 940
4413.1250	 940
4427.7188	 990
4444.6563	 140
4445.3438	 990
4452.0938	 940
4466.3438	 990
4489.9063	 940
4521.0625	 940
4536.6875	 990
4546.1563	 940
4549.9375	 990
4563.7813	 990
4564.2813	 740
4575.8125	 990
4583.4688	 940
4592.2188	 790
4594.8438	 990
4595.9063	 940
4610.1250	 940
4611.1875	 990
4622.3125	 940
4649.3438	 940
4662.9688	 940
4679.0000	 940
4681.1250	 990
4699.0938	 990
4735.6250	 990
4777.1875	 990
4799.4375	 990
4810.4688	 990
4858.2813	 990
4860.7188	 940
4886.3125	 990
4912.0938	 990
4924.1250	 990
4938.5938	 990
4947.0625	 340
4949.8750	 990
4980.5938	 990
4990.6250	 990
4998.9375	 240
