node_ids,timestamps
962,8081.700000020735
962,8125.900000020896
962,8326.100000019185
962,8355.700000018755
962,8467.100000017133
986,8003.700000020452
986,8021.100000020515
986,8039.600000020582
986,8052.100000020628
986,8062.800000020667
986,8074.100000020708
986,8087.100000020755
986,8111.400000020843
986,8122.900000020885
986,8136.900000020936
986,8157.700000021012
986,8171.600000021062
986,8182.100000021101
986,8189.800000021129
986,8199.600000021026
986,8208.100000020902
986,8217.000000020773
986,8225.000000020656
986,8233.400000020534
986,8244.100000020379
986,8253.500000020242
986,8262.60000002011
986,8272.600000019964
986,8283.8000000198
986,8308.700000019438
986,8318.400000019297
986,8329.800000019131
986,8340.20000001898
986,8355.30000001876
986,8375.20000001847
986,8393.200000018209
986,8404.300000018047
986,8412.200000017932
986,8419.600000017825
986,8427.000000017717
986,8435.800000017589
986,8444.400000017464
986,8452.20000001735
986,8458.40000001726
986,8459.400000017245
986,8468.70000001711
986,8483.1000000169
963,8084.700000020746
963,8233.800000020528
963,8337.50000001902
963,8347.600000018872
963,8356.900000018737
963,8367.400000018584
963,8461.500000017215
963,8470.400000017085
963,8479.400000016954
987,8100.400000020803
987,8236.700000020486
987,8253.900000020236
987,8366.000000018605
987,8376.400000018453
987,8434.40000001761
987,8446.300000017436
964,8089.900000020765
964,8099.5000000208
964,8110.100000020839
964,8220.500000020722
964,8231.60000002056
964,8376.60000001845
964,8472.900000017049
964,8495.200000016725
988,8086.000000020751
988,8217.300000020768
988,8234.200000020523
988,8339.50000001899
988,8353.700000018784
988,8364.700000018624
965,8085.60000002075
965,8100.000000020802
965,8109.100000020835
965,8118.500000020869
965,8225.700000020646
965,8341.400000018963
965,8463.800000017181
965,8472.10000001706
965,8481.700000016921
989,8000.800000020441
989,8011.40000002048
989,8022.200000020519
989,8030.500000020549
989,8040.5000000205855
989,8049.000000020616
989,8057.200000020646
989,8065.800000020677
989,8077.700000020721
989,8088.700000020761
989,8098.300000020796
989,8108.500000020833
989,8117.100000020864
989,8126.500000020898
989,8136.600000020935
989,8146.800000020972
989,8156.100000021006
989,8185.700000021114
989,8215.900000020789
989,8226.600000020633
989,8235.7000000205
989,8248.900000020309
989,8259.000000020162
989,8267.700000020035
989,8281.200000019839
989,8298.900000019581
989,8316.500000019325
989,8327.10000001917
989,8335.000000019056
989,8345.00000001891
989,8369.300000018557
989,8380.300000018397
989,8388.400000018279
989,8399.100000018123
989,8409.60000001797
989,8417.90000001785
989,8424.900000017748
989,8432.900000017631
989,8456.30000001729
989,8476.700000016994
989,8491.100000016784
966,8106.600000020826
966,8252.30000002026
966,8460.300000017232
966,8471.100000017075
966,8482.300000016912
966,8492.200000016768
990,8364.100000018632
990,8375.20000001847
990,8464.300000017174
990,8475.100000017017
967,8110.50000002084
967,8335.700000019046
967,8347.500000018874
967,8356.600000018741
967,8472.20000001706
991,8090.400000020767
991,8101.300000020807
991,8113.600000020851
991,8223.800000020674
991,8254.800000020223
991,8336.600000019032
991,8348.000000018867
991,8370.600000018538
991,8467.200000017132
991,8478.400000016969
991,8488.800000016818
944,8002.200000020446
944,8013.700000020488
944,8025.400000020531
944,8035.600000020568
944,8045.800000020605
944,8053.500000020633
944,8064.600000020673
944,8078.800000020725
944,8091.20000002077
944,8099.5000000208
944,8107.70000002083
944,8116.600000020862
944,8133.500000020924
944,8148.500000020978
944,8165.800000021041
944,8177.900000021085
944,8189.100000021126
944,8200.800000021009
944,8223.100000020684
944,8236.000000020496
944,8246.300000020346
944,8258.600000020167
944,8267.200000020042
944,8274.400000019938
944,8288.300000019735
944,8300.100000019564
944,8306.800000019466
944,8314.10000001936
944,8320.800000019262
944,8327.600000019163
944,8334.500000019063
944,8342.700000018944
944,8359.000000018706
944,8369.70000001855
944,8383.100000018356
944,8392.700000018216
944,8404.000000018052
944,8413.70000001791
944,8423.800000017764
944,8431.700000017649
944,8442.900000017486
944,8459.900000017238
944,8486.400000016853
944,8494.200000016739
968,8055.60000002064
968,8235.500000020504
968,8254.500000020227
968,8356.300000018746
968,8366.900000018592
968,8410.900000017951
968,8486.100000016857
945,8009.300000020472
945,8021.600000020517
945,8045.100000020602
945,8057.700000020648
945,8077.300000020719
945,8087.500000020756
945,8099.200000020799
945,8110.000000020838
945,8120.700000020877
945,8130.500000020913
945,8139.100000020944
945,8150.400000020985
945,8159.400000021018
945,8167.000000021046
945,8174.500000021073
945,8185.200000021112
945,8200.70000002101
945,8232.800000020543
945,8247.600000020328
945,8257.80000002018
945,8267.500000020038
945,8279.300000019866
945,8289.800000019713
945,8316.500000019325
945,8329.20000001914
945,8342.30000001895
945,8354.300000018775
945,8364.100000018632
945,8372.50000001851
945,8382.80000001836
945,8397.20000001815
945,8418.300000017844
945,8427.900000017704
945,8440.200000017525
945,8455.200000017307
945,8469.000000017106
945,8487.500000016837
969,8005.700000020459
969,8072.900000020703
969,8083.600000020742
969,8096.000000020787
969,8213.70000002082
969,8348.200000018864
969,8357.800000018724
969,8368.300000018571
969,8463.000000017193
993,8003.500000020451
993,8011.100000020479
993,8019.200000020508
993,8036.500000020571
993,8049.3000000206175
993,8058.800000020652
993,8068.500000020687
993,8077.900000020722
993,8093.90000002078
993,8105.500000020822
993,8116.700000020863
993,8133.800000020925
993,8145.600000020968
993,8157.20000002101
993,8170.8000000210595
993,8186.200000021116
993,8197.400000021058
993,8206.700000020923
993,8215.1000000208
993,8226.300000020638
993,8239.500000020445
993,8253.400000020243
993,8265.000000020074
993,8286.400000019763
993,8306.900000019465
993,8316.300000019328
993,8330.000000019128
993,8342.500000018947
993,8353.700000018784
993,8383.600000018349
993,8397.20000001815
993,8414.000000017906
993,8429.60000001768
993,8438.800000017545
993,8447.000000017426
993,8460.800000017225
993,8470.900000017078
993,8481.200000016928
993,8491.100000016784
946,8037.500000020575
946,8083.900000020743
946,8118.400000020869
946,8339.700000018987
946,8353.600000018785
946,8364.600000018625
946,8459.700000017241
946,8468.300000017116
946,8477.400000016984
946,8492.10000001677
970,8080.700000020732
970,8099.800000020801
970,8346.900000018883
970,8373.500000018495
970,8463.100000017192
970,8472.10000001706
970,8484.400000016882
994,8080.400000020731
994,8090.300000020767
994,8347.700000018871
994,8358.400000018715
994,8373.800000018491
994,8462.900000017195
994,8489.100000016813
994,8498.700000016674
947,8086.200000020752
947,8325.900000019188
947,8356.600000018741
947,8366.200000018602
947,8376.300000018455
947,8451.800000017356
971,8016.800000020499
971,8039.700000020583
971,8051.300000020625
971,8061.800000020663
971,8070.000000020693
971,8080.700000020732
971,8090.700000020768
971,8099.200000020799
971,8107.70000002083
971,8117.000000020864
971,8126.500000020898
971,8139.400000020945
971,8154.800000021001
971,8164.000000021035
971,8179.600000021092
971,8188.700000021125
971,8201.100000021004
971,8220.100000020728
971,8233.70000002053
971,8249.100000020306
971,8258.300000020172
971,8271.800000019975
971,8280.000000019856
971,8296.400000019617
971,8311.500000019398
971,8325.200000019198
971,8336.10000001904
971,8345.300000018906
971,8363.200000018645
971,8387.000000018299
971,8395.700000018172
971,8406.80000001801
971,8440.800000017516
971,8465.800000017152
971,8476.000000017004
971,8488.00000001683
971,8498.600000016675
995,8078.700000020724
995,8342.000000018954
995,8353.000000018794
995,8373.300000018498
995,8389.400000018264
995,8462.600000017199
995,8472.400000017056
995,8482.40000001691
948,8009.300000020472
948,8019.600000020509
948,8031.300000020552
948,8051.600000020626
948,8061.600000020662
948,8072.1000000207005
948,8081.700000020735
948,8092.600000020775
948,8101.800000020808
948,8110.900000020842
948,8119.800000020874
948,8130.600000020913
948,8143.600000020961
948,8176.300000021079
948,8186.900000021118
948,8197.800000021052
948,8209.00000002089
948,8219.20000002074
948,8229.900000020585
948,8240.50000002043
948,8253.000000020249
948,8262.900000020105
948,8275.60000001992
948,8284.60000001979
948,8295.600000019629
948,8308.000000019449
948,8326.600000019178
948,8337.50000001902
948,8361.50000001867
948,8370.800000018535
948,8379.000000018415
948,8388.400000018279
948,8402.300000018076
948,8424.00000001776
948,8437.600000017563
948,8445.100000017454
948,8454.100000017323
948,8463.400000017187
948,8472.500000017055
948,8480.100000016944
948,8489.200000016812
972,8124.000000020889
972,8347.600000018872
972,8356.100000018749
972,8363.700000018638
972,8370.900000018533
972,8377.900000018431
972,8386.30000001831
972,8470.400000017085
996,8007.500000020465
996,8016.9000000205
996,8026.700000020535
996,8036.30000002057
996,8045.800000020605
996,8054.900000020638
996,8063.200000020668
996,8098.600000020797
996,8118.900000020871
996,8147.000000020973
996,8158.900000021016
996,8173.900000021071
996,8190.800000021132
996,8202.700000020981
996,8211.300000020856
996,8221.800000020703
996,8232.900000020541
996,8243.500000020387
996,8254.500000020227
996,8267.40000002004
996,8283.8000000198
996,8300.40000001956
996,8308.900000019436
996,8317.600000019309
996,8326.40000001918
996,8336.80000001903
996,8347.300000018877
996,8355.800000018753
996,8369.200000018558
996,8378.900000018417
996,8391.10000001824
996,8399.700000018114
996,8406.700000018012
996,8415.700000017881
996,8431.200000017656
996,8460.400000017231
996,8470.900000017078
996,8481.600000016922
996,8492.000000016771
949,8147.400000020974
949,8459.80000001724
949,8472.700000017052
949,8484.700000016877
973,8002.200000020446
973,8015.000000020493
973,8024.700000020528
973,8037.300000020574
973,8055.800000020641
973,8078.300000020723
973,8090.500000020767
973,8100.400000020803
973,8110.200000020839
973,8120.000000020875
973,8128.600000020906
973,8151.100000020988
973,8164.2000000210355
973,8183.100000021104
973,8190.500000021131
973,8199.000000021035
973,8210.600000020866
973,8230.30000002058
973,8241.800000020412
973,8249.900000020294
973,8258.100000020175
973,8268.500000020023
973,8276.100000019913
973,8284.400000019792
973,8296.600000019615
973,8307.300000019459
973,8314.600000019353
973,8322.900000019232
973,8341.100000018967
973,8352.300000018804
973,8362.700000018653
973,8374.500000018481
973,8384.100000018341
973,8391.500000018234
973,8399.700000018114
973,8407.900000017995
973,8418.100000017846
973,8447.200000017423
973,8461.000000017222
973,8473.50000001704
973,8482.900000016904
997,8076.700000020717
997,8102.20000002081
997,8245.900000020352
997,8262.200000020115
997,8432.200000017641
997,8473.100000017046
950,8103.300000020814
950,8225.50000002065
950,8235.600000020502
950,8311.700000019395
950,8344.500000018917
950,8355.600000018756
950,8365.500000018612
950,8377.500000018437
950,8462.000000017208
950,8471.200000017074
950,8480.40000001694
974,8000.200000020439
974,8126.000000020897
974,8137.700000020939
974,8209.60000002088
974,8353.800000018782
974,8363.300000018644
998,8111.7000000208445
998,8226.10000002064
998,8252.700000020253
998,8371.000000018532
998,8469.600000017097
998,8483.400000016896
951,8090.500000020767
951,8104.100000020817
951,8231.00000002057
951,8341.700000018958
951,8369.80000001855
951,8467.30000001713
951,8486.200000016855
975,8043.700000020597
975,8121.000000020878
975,8209.300000020885
975,8358.900000018708
975,8402.70000001807
975,8459.400000017245
975,8468.200000017117
975,8477.800000016978
999,8000.1000000204385
999,8011.50000002048
999,8019.900000020511
999,8027.700000020539
999,8035.100000020566
999,8045.400000020603
999,8058.600000020651
999,8074.400000020709
999,8088.200000020759
999,8104.100000020817
999,8119.400000020872
999,8129.500000020909
999,8137.700000020939
999,8146.000000020969
999,8155.100000021002
999,8165.40000002104
999,8176.100000021079
999,8184.70000002111
999,8192.900000021124
999,8201.000000021006
999,8207.500000020911
999,8214.40000002081
999,8215.200000020799
999,8223.900000020672
999,8236.200000020493
999,8250.90000002028
999,8265.500000020067
999,8275.400000019923
999,8287.400000019748
999,8297.800000019597
999,8310.60000001941
999,8319.60000001928
999,8327.400000019166
999,8338.10000001901
999,8349.400000018846
999,8361.900000018664
999,8377.100000018443
999,8391.80000001823
999,8404.000000018052
999,8437.400000017566
999,8448.10000001741
999,8456.600000017286
999,8463.600000017184
999,8470.700000017081
999,8476.800000016992
999,8477.900000016976
999,8485.600000016864
999,8497.700000016688
952,8001.600000020444
952,8010.000000020474
952,8024.500000020527
952,8045.900000020605
952,8055.100000020639
952,8065.100000020675
952,8072.900000020703
952,8082.500000020738
952,8092.500000020775
952,8100.300000020803
952,8106.900000020827
952,8119.400000020872
952,8132.200000020919
952,8142.500000020957
952,8150.900000020987
952,8161.300000021025
952,8177.900000021085
952,8187.50000002112
952,8199.500000021028
952,8213.000000020831
952,8228.100000020611
952,8239.500000020445
952,8253.700000020239
952,8265.600000020066
952,8285.000000019783
952,8293.900000019654
952,8304.5000000195
952,8314.900000019348
952,8321.900000019246
952,8329.300000019139
952,8338.800000019
952,8350.800000018826
952,8370.40000001854
952,8393.300000018207
952,8404.500000018044
952,8415.10000001789
952,8427.600000017708
952,8438.000000017557
952,8467.800000017123
952,8491.000000016786
976,8005.90000002046
976,8013.800000020488
976,8022.9000000205215
976,8051.100000020624
976,8063.100000020668
976,8075.700000020714
976,8097.300000020792
976,8106.300000020825
976,8116.200000020861
976,8125.300000020894
976,8135.6000000209315
976,8143.700000020961
976,8156.100000021006
976,8169.000000021053
976,8178.000000021086
976,8185.600000021113
976,8194.400000021102
976,8200.500000021013
976,8201.600000020997
976,8208.800000020892
976,8221.700000020704
976,8235.400000020505
976,8254.900000020221
976,8266.200000020057
976,8275.500000019922
976,8282.000000019827
976,8282.800000019815
976,8288.00000001974
976,8289.100000019724
976,8294.20000001965
976,8295.300000019633
976,8300.900000019552
976,8301.70000001954
976,8311.900000019392
976,8320.000000019274
976,8331.800000019102
976,8347.000000018881
976,8357.200000018733
976,8370.900000018533
976,8382.500000018365
976,8394.400000018191
976,8406.000000018023
976,8424.800000017749
976,8437.200000017569
976,8444.300000017465
976,8450.300000017378
976,8451.300000017363
976,8457.100000017279
976,8458.100000017264
976,8469.300000017101
976,8491.100000016784
953,8088.700000020761
953,8102.000000020809
953,8111.400000020843
953,8124.20000002089
953,8225.40000002065
953,8336.000000019041
953,8373.100000018501
953,8387.500000018292
977,8097.600000020793
977,8107.900000020831
977,8251.800000020266
977,8327.10000001917
977,8359.5000000187
977,8476.700000016994
954,8008.600000020469
954,8021.300000020516
954,8032.500000020556
954,8043.800000020597
954,8052.100000020628
954,8059.400000020654
954,8067.300000020683
954,8076.600000020717
954,8090.200000020766
954,8107.60000002083
954,8119.600000020873
954,8141.200000020952
954,8153.2000000209955
954,8165.000000021038
954,8173.200000021068
954,8179.700000021092
954,8180.500000021095
954,8187.40000002112
954,8194.700000021097
954,8204.600000020953
954,8221.000000020715
954,8231.300000020565
954,8239.20000002045
954,8248.600000020313
954,8257.70000002018
954,8294.500000019645
954,8315.200000019344
954,8326.200000019184
954,8346.700000018885
954,8358.300000018717
954,8368.500000018568
954,8377.700000018434
954,8390.700000018245
954,8402.500000018073
954,8419.500000017826
954,8440.50000001752
954,8455.300000017305
954,8464.700000017168
954,8475.100000017017
954,8487.000000016844
954,8495.600000016719
978,8000.800000020441
978,8008.600000020469
978,8017.0000000205
978,8029.600000020546
978,8036.700000020572
978,8047.900000020612
978,8068.100000020686
978,8078.700000020724
978,8085.70000002075
978,8092.500000020775
978,8101.500000020807
978,8112.800000020848
978,8123.300000020887
978,8145.700000020968
978,8154.200000020999
978,8162.200000021028
978,8172.200000021065
978,8199.000000021035
978,8211.00000002086
978,8219.400000020738
978,8230.100000020582
978,8239.100000020451
978,8248.80000002031
978,8267.200000020042
978,8288.600000019731
978,8299.500000019572
978,8309.700000019424
978,8318.700000019293
978,8328.800000019146
978,8337.000000019027
978,8343.70000001893
978,8350.300000018833
978,8356.900000018737
978,8362.90000001865
978,8364.100000018632
978,8369.600000018552
978,8370.50000001854
978,8377.000000018445
978,8388.200000018282
978,8404.700000018041
978,8414.500000017899
978,8423.30000001777
978,8434.40000001761
978,8456.500000017288
978,8471.200000017074
978,8480.40000001694
978,8488.900000016816
978,8496.800000016701
955,8071.800000020699
955,8224.200000020668
955,8254.30000002023
955,8320.500000019267
955,8353.20000001879
955,8462.000000017208
955,8471.40000001707
955,8482.40000001691
955,8493.000000016757
979,8090.100000020766
979,8101.100000020806
979,8187.800000021121
979,8230.90000002057
979,8352.100000018807
979,8362.100000018661
979,8371.600000018523
979,8459.900000017238
979,8471.900000017064
979,8484.800000016876
956,8072.800000020703
956,8083.300000020741
956,8099.6000000208
956,8216.700000020777
956,8326.000000019187
956,8377.600000018436
956,8488.900000016816
980,8002.3000000204465
980,8024.100000020526
980,8035.700000020568
980,8047.600000020611
980,8059.100000020653
980,8073.000000020704
980,8086.200000020752
980,8097.300000020792
980,8108.900000020834
980,8129.80000002091
980,8149.700000020983
980,8162.400000021029
980,8173.80000002107
980,8184.70000002111
980,8191.900000021136
980,8198.400000021044
980,8199.200000021032
980,8207.60000002091
980,8218.200000020755
980,8248.900000020309
980,8259.600000020153
980,8268.900000020018
980,8280.900000019843
980,8298.700000019584
980,8316.000000019332
980,8325.600000019193
980,8332.900000019086
980,8340.90000001897
980,8350.200000018835
980,8362.800000018651
980,8372.50000001851
980,8382.500000018365
980,8390.800000018244
980,8397.800000018142
980,8405.50000001803
980,8412.700000017925
980,8431.100000017657
980,8450.20000001738
980,8467.600000017126
980,8477.800000016978
980,8488.60000001682
980,8499.300000016665
957,8085.3000000207485
957,8105.00000002082
957,8126.9000000209
957,8232.200000020552
957,8340.800000018971
957,8370.200000018544
957,8459.600000017243
981,8002.3000000204465
981,8015.400000020494
981,8026.800000020536
981,8038.3000000205775
981,8048.100000020613
981,8061.400000020661
981,8069.700000020692
981,8079.000000020726
981,8086.600000020753
981,8097.500000020793
981,8114.900000020856
981,8123.300000020887
981,8131.900000020918
981,8143.300000020959
981,8153.500000020997
981,8161.300000021025
981,8172.700000021066
981,8183.700000021106
981,8194.100000021106
981,8204.400000020956
981,8214.800000020805
981,8223.000000020686
981,8235.600000020502
981,8243.200000020392
981,8251.400000020272
981,8259.400000020156
981,8267.600000020037
981,8273.60000001995
981,8275.000000019929
981,8281.000000019842
981,8289.000000019725
981,8296.500000019616
981,8305.20000001949
981,8313.500000019369
981,8330.700000019118
981,8342.500000018947
981,8352.200000018805
981,8363.000000018648
981,8378.00000001843
981,8388.200000018282
981,8397.600000018145
981,8409.300000017975
981,8417.80000001785
981,8437.400000017566
981,8450.10000001738
981,8463.700000017183
981,8485.100000016871
981,8495.000000016727
958,8080.400000020731
958,8096.300000020788
958,8131.900000020918
958,8216.800000020776
958,8226.700000020632
958,8339.000000018998
958,8352.000000018808
958,8362.700000018653
958,8375.30000001847
982,8108.500000020833
982,8233.200000020537
982,8353.90000001878
982,8456.40000001729
982,8466.100000017148
982,8490.0000000168
959,8007.500000020465
959,8020.400000020512
959,8034.200000020563
959,8044.6000000206
959,8054.800000020637
959,8063.000000020667
959,8071.200000020697
959,8078.600000020724
959,8089.600000020764
959,8097.800000020794
959,8105.800000020823
959,8115.100000020857
959,8131.100000020915
959,8146.700000020972
959,8157.000000021009
959,8169.600000021055
959,8179.30000002109
959,8193.300000021118
959,8204.80000002095
959,8215.600000020793
959,8230.30000002058
959,8242.400000020403
959,8250.700000020282
959,8259.500000020154
959,8272.20000001997
959,8281.300000019837
959,8296.100000019622
959,8316.20000001933
959,8326.800000019175
959,8334.400000019064
959,8345.600000018901
959,8357.300000018731
959,8364.20000001863
959,8371.300000018527
959,8379.700000018405
959,8395.700000018172
959,8413.00000001792
959,8423.700000017765
959,8435.400000017595
959,8442.800000017487
959,8449.400000017391
959,8450.20000001738
959,8456.800000017283
959,8466.800000017138
959,8477.200000016986
983,8129.60000002091
983,8189.300000021127
983,8363.300000018644
983,8472.700000017052
983,8485.000000016873
