x,y
-2.4371714780100997,-0.7619865219625449
-2.4245925284461767,-0.7537804148311694
-2.4120135788822537,-0.7454550386184361
-2.3994346293183306,-0.7370117106310213
-2.386855679754407,-0.7284517668388607
-2.374276730190484,-0.7197765616637634
-2.361697780626561,-0.7109874677651021
-2.349118831062638,-0.7020858758226225
-2.336539881498715,-0.693073194316397
-2.323960931934792,-0.6839508493039657
-2.311381982370869,-0.6747202841946927
-2.298803032806946,-0.6653829595213795
-2.286224083243023,-0.6559403527091678
-2.2736451336790995,-0.6463939578417691
-2.2610661841151765,-0.6367452854250605
-2.2484872345512534,-0.6269958621480785
-2.2359082849873304,-0.6171472306414553
-2.223329335423407,-0.6072009492333315
-2.210750385859484,-0.597158591702786
-2.198171436295561,-0.5870217470308186
-2.185592486731638,-0.5767920191489296
-2.173013537167715,-0.5664710266853339
-2.160434587603792,-0.5560604027088476
-2.147855638039869,-0.545561794470492
-2.1352766884759458,-0.5349768631428519
-2.1226977389120227,-0.5243072835572319
-2.1101187893480993,-0.5135547439386515
-2.0975398397841762,-0.5027209456387217
-2.084960890220253,-0.4918076028664417
-2.0723819406563297,-0.4808164424169645
-2.0598029910924067,-0.4697492033983706
-2.0472240415284837,-0.4586076369564907
-2.0346450919645607,-0.4473935059978268
-2.0220661424006376,-0.436108584910611
-2.0094871928367146,-0.4247546592840478
-1.9969082432727916,-0.41333352562578407
-1.9843292937088683,-0.4018469910776511
-1.9717503441449453,-0.3902968731297255
-1.9591713945810223,-0.3786849993327501
-1.946592445017099,-0.3670132070089653
-1.934013495453176,-0.35528334296139363
-1.921434545889253,-0.3434972631816233
-1.9088555963253298,-0.331656832556139
-1.8962766467614067,-0.31976392457124525
-1.8836976971974837,-0.3078204210166278
-1.8711187476335605,-0.29582821168760237
-1.8585397980696374,-0.2837891940860968
-1.8459608485057144,-0.2717052731204126
-1.8333818989417914,-0.2595783608038157
-1.8208029493778681,-0.24741037595200238
-1.808223999813945,-0.23520324387949001
-1.795645050250022,-0.2229588960949773
-1.7830661006860988,-0.21067926999572628
-1.7704871511221758,-0.19836630856101292
-1.7579082015582528,-0.1860219600446921
-1.7453292519943295,-0.1736481776669303
-1.7327503024304065,-0.1612469193051523
-1.7201713528664835,-0.1488201471842491
-1.7075924033025602,-0.13636982756609986
-1.6950134537386372,-0.1238979304384551
-1.6824345041747142,-0.11140642920322837
-1.669855554610791,-0.09889730036424974
-1.657276605046868,-0.0863725232145284
-1.6446976554829449,-0.07383407952307201
-1.6321187059190216,-0.06128395322131625
-1.6195397563550986,-0.04872413008921216
-1.6069608067911756,-0.03615659744101909
-1.5943818572272526,-0.02358334381085704
-1.5818029076633293,-0.01100635863806469
-1.5692239580994063,0.0015723680475845363
-1.5566450085354833,0.014150845940761974
-1.54406605897156,0.026727084775504867
-1.531487109407637,0.039299094640131274
-1.518908159843714,0.05186488629210092
-1.5063292102797907,0.06442247147276818
-1.4937502607158677,0.07696986322197934
-1.4811713111519447,0.0895050761924665
-1.4685923615880214,0.10202612696398414
-1.4560134120240984,0.11453103435714089
-1.4434344624601754,0.12701781974687865
-1.4308555128962523,0.1394845073755454
-1.418276563332329,0.1519291246655156
-1.405697613768406,0.16434970253130604
-1.393118664204483,0.17674427569114148
-1.3805397146405598,0.18911088297791628
-1.3679607650766368,0.20144756764950514
-1.3553818155127138,0.21375237769837552
-1.3428028659487905,0.22602336616044905
-1.3302239163848675,0.23825859142316494
-1.3176449668209445,0.25045611753269836
-1.3050660172570212,0.26261401450028193
-1.2924870676930982,0.2747303586075828
-1.2799081181291752,0.28680323271109015
-1.267329168565252,0.2988307265454598
-1.2547502190013289,0.3108109370257711
-1.2421712694374059,0.32274196854864917
-1.2295923198734826,0.33462193329220147
-1.2170133703095596,0.3464489515147235
-1.2044344207456366,0.35822115185212733
-1.1918554711817135,0.3699366716140431
-1.1792765216177903,0.3815936570785485
-1.1666975720538673,0.3931902637854789
-1.1541186224899442,0.40472465682827335
-1.141539672926021,0.4161950111443076
-1.128960723362098,0.42759951180366906
-1.116381773798175,0.43893635429633043
-1.103802824234252,0.45020374481767306
-1.0912238746703289,0.46139990055231694
-1.0786449251064054,0.47252304995621197
-1.0660659755424824,0.4835714330369444
-1.0534870259785594,0.4945433016322187
-1.0409080764146363,0.5054369196864644
-1.0283291268507133,0.5162505635255286
-1.0157501772867903,0.5269825221294093
-1.0031712277228668,0.5376310974029873
-0.9905922781589438,0.5481946044447098
-0.9780133285950208,0.558671371813192
-0.9654343790310977,0.5690597417916837
-0.9528554294671747,0.5793580706503668
-0.9402764799032517,0.5895647289064392
-0.9276975303393282,0.5996781015819449
-0.9151185807754052,0.609696588459307
-0.9025396312114822,0.6196186043345286
-0.8899606816475591,0.6294425792680157
-0.8773817320836361,0.6391669588329848
-0.8648027825197131,0.6487902043614171
-0.8522238329557901,0.6583107931875185
-0.8396448833918666,0.6677272188886485
-0.8270659338279436,0.6770379915236763
-0.8144869842640206,0.6862416378687335
-0.8019080347000975,0.6953367016503178
-0.7893290851361745,0.7043217437757162
-0.7767501355722515,0.7131953425607099
-0.764171186008328,0.7219560939545245
-0.751592236444405,0.7306026117619887
-0.739013286880482,0.7391335278628711
-0.7264343373165589,0.7475474924283535
-0.7138553877526359,0.7558431741346119
-0.7012764381887129,0.7640192603734691
-0.6886974886247899,0.772074457460086
-0.6761185390608664,0.7800074908376583
-0.6635395894969434,0.7878171052790867
-0.6509606399330203,0.7955020650855898
-0.6383816903690973,0.8030611542822255
-0.6258027408051743,0.8104931768102919
-0.6132237912412513,0.8177969567165776
-0.6006448416773278,0.8249713383394301
-0.5880658921134048,0.8320151864916135
-0.5754869425494817,0.8389273866399273
-0.5629079929855587,0.8457068450815559
-0.5503290434216357,0.8523524891171239
-0.5377500938577127,0.8588632672204259
-0.5251711442937896,0.8652381492048081
-0.5125921947298662,0.8714761263861723
-0.5000132451659431,0.8775762117425776
-0.4874342956020201,0.8835374400704151
-0.4748553460380971,0.8893588681371302
-0.46227639647417407,0.8950395748304678
-0.44969744691025104,0.9005786613042182
-0.4371184973463276,0.9059752511204399
-0.42453954778240455,0.9112284903881357
-0.4119605982184815,0.9163375478983631
-0.3993816486545585,0.9213016152557539
-0.38680269909063547,0.9261199070064258
-0.37422374952671245,0.9307916607622619
-0.361644799962789,0.935316137321543
-0.34906585039886595,0.9396926207859083
-0.3364869008349429,0.9439204186736329
-0.3239079512710199,0.9479988620291954
-0.3113290017070969,0.9519273055291264
-0.29875005214317385,0.9557051275841169
-0.2861711025792508,0.9593317304373701
-0.27359215301532736,0.9628065402591843
-0.26101320345140433,0.966129007237748
-0.2484342538874813,0.9692986056661355
-0.23585530432355828,0.9723148340254889
-0.22327635475963525,0.9751772150643722
-0.21069740519571223,0.977885295874285
-0.19811845563178876,0.9804386479613267
-0.18553950606786573,0.9828368673139948
-0.1729605565039427,0.9850795744671115
-0.16038160694001968,0.9871664145618657
-0.14780265737609666,0.9890970574019613
-0.13522370781217363,0.9908711975058636
-0.12264475824825016,0.992488554155135
-0.11006580868432714,0.9939488714388522
-0.09748685912040411,0.9952519182940991
-0.08490790955648109,0.9963974885425265
-0.07232895999255806,0.9973854009229762
-0.059750010428635036,0.9982154991201608
-0.04717106086471201,0.9988876517893979
-0.03459211130078854,0.9994017525773913
-0.022013161736865516,0.9997577201390606
-0.009434212172942491,0.999955498150411
0.0031447373909805343,0.9999950553174459
0.01572368695490356,0.9998763853811183
0.028302636518826585,0.9995995071183217
0.040881586082750054,0.9991644643389178
0.05346053564667308,0.9985713258788059
0.0660394852105961,0.9978201855890307
0.07861843477451913,0.996911162320932
0.09119738433844216,0.9958443999073396
0.10377633390236518,0.9946200671398149
0.1163552834662882,0.993238357741943
0.12893423303021168,0.9916994903386808
0.1415131825941347,0.9900037084217638
0.15409213215805773,0.9881512803111796
0.16667108172198075,0.9861424991127116
0.17925003128590378,0.9839776826715616
0.1918289808498268,0.9816571735220582
0.20440793041375027,0.979181338833458
0.2169868799776733,0.9765505703518493
0.22956582954159632,0.9737652843381669
0.24214477910551935,0.9708259215023277
0.2547237286694424,0.9677329469334989
0.2673026782333654,0.9644868500265071
0.2798816277972884,0.9610881444044028
0.2924605773612119,0.9575373678371909
0.3050395269251349,0.9538350821567405
0.31761847648905794,0.9499818731678871
0.33019742605298097,0.9459783505557424
0.342776375616904,0.941825147789225
0.355355325180827,0.9375229220208275
0.3679342747447505,0.9330723539826373
0.3805132243086735,0.9284741478786257
0.39309217387259654,0.9237290312732226
0.40567112343651957,0.9188377549761961
0.4182500730004426,0.9138010929238534
0.4308290225643656,0.9086198420565821
0.4434079721282891,0.9032948221927524
0.4559869216922121,0.8978268758989992
0.46856587125613514,0.8922168683569038
0.48114482082005816,0.8864656872260988
0.4937237703839812,0.8805742425038148
0.5063027199479042,0.8745434663808944
0.5188816695118272,0.8683743130942929
0.5314606190757507,0.8620677587760915
0.5440395686396737,0.8556248012990467
0.5566185182035968,0.849046460118698
0.5691974677675198,0.842333776112062
0.5817764173314428,0.8354878114129366
0.5943553668953658,0.8285096492438424
0.6069343164592893,0.8214003937446254
0.6195132660232123,0.8141611697977529
0.6320922155871354,0.8067931228503243
0.6446711651510584,0.7992974187328303
0.6572501147149814,0.7916752434746857
0.6698290642789044,0.783927803116566
0.6824080138428279,0.776056323519579
0.6949869634067509,0.7680620501712997
0.707565912970674,0.7599462479886976
0.720144862534597,0.7517102011179935
0.73272381209852,0.7433552127314703
0.745302761662443,0.7348826048212762
0.757881711226366,0.7262937179902474
0.7704606607902895,0.7175899112397879
0.7830396103542125,0.7087725617548384
0.7956185599181356,0.6998430646859655
0.8081975094820586,0.6908028329286112
0.8207764590459816,0.6816532968995331
0.8333554086099046,0.6723959043104728
0.8459343581738281,0.6630321199390867
0.8585133077377511,0.6535634253971794
0.8710922573016742,0.6439913188962685
0.8836712068655972,0.6343173150105279
0.8962501564295202,0.6245429444371392
0.9088291059934432,0.6146697537540927
0.9214080555573663,0.6046993051754758
0.9339870051212893,0.5946331763042871
0.9465659546852123,0.5844729598828154
0.9591449042491353,0.5742202635406242
0.9717238538130593,0.5638767095401778
0.9843028033769823,0.5534439345201585
0.9968817529409053,0.5429235892364994
1.0094607025048283,0.5323173383011921
1.0220396520687514,0.5216268599188979
1.0346186016326744,0.5108538456214088
1.0471975511965974,0.5000000000000003
1.0597765007605204,0.48906704043571725
1.0723554503244435,0.47805669682763646
1.0849343998883665,0.4669707113191485
1.0975133494522895,0.45581083802230177
1.1100922990162125,0.4445788427402533
1.1226712485801356,0.4332765026878692
1.1352501981440595,0.4219056062105193
1.1478291477079825,0.41046795250111384
1.1604080972719055,0.39896535131541644
1.1729870468358286,0.3873996226856932
1.1855659963997516,0.37577259663273244
1.1981449459636746,0.36408611287628406
1.2107238955275976,0.3523420205439647
1.2233028450915207,0.3405421778786741
1.2358817946554437,0.32868845194456936
1.2484607442193667,0.3167827183316433
1.2610396937832897,0.3048268608589538
1.2736186433472128,0.2928227712765511
1.2861975929111367,0.2807723489661492
1.2987765424750597,0.26867750064059454
1.3113554920389827,0.25654014004216513
1.3239344416029057,0.24436218763976705
1.3365133911668288,0.23214557032506178
1.3490923407307518,0.21989222110757792
1.3616712902946748,0.20760407880885556
1.3742502398585978,0.1952830877556704
1.3868291894225209,0.18293119747238712
1.399408138986444,0.17055036237249024
1.411987088550367,0.15814254144934142
1.42456603811429,0.1457096979662121
1.437144987678213,0.13325379914564045
1.4497239372421369,0.12077681585816108
1.46230288680606,0.10828072231046185
1.474881836369983,0.09576749573300404
1.487460785933906,0.08323911606717292
1.500039735497829,0.07069756565199488
1.512618685061752,0.05814482891047612
1.525197634625675,0.04558289203561161
1.537776584189598,0.033013742676113976
1.550355533753521,0.02043936962191204
1.5629344833174441,0.007861762489468788
1.5755134328813671,-0.004717088593031435
1.5880923824452902,-0.017295193300576692
1.6006713320092132,-0.029870561426252377
1.613250281573137,-0.04244120319614834
1.6258292311370601,-0.05500512958419304
1.6384081807009832,-0.06756035262687828
1.6509871302649062,-0.08010488573780691
1.6635660798288292,-0.09263674402202708
1.6761450293927522,-0.10515394459009796
1.6887239789566753,-0.11765450687183819
1.7013029285205983,-0.13013645292970724
1.7138818780845213,-0.14259780777177034
1.7264608276484443,-0.15503659966419725
1.7390397772123674,-0.16745086044324559
1.7516187267762904,-0.17983862582667912
1.7641976763402134,-0.19219793572457208
1.7767766259041373,-0.2045268345494509
1.7893555754680603,-0.21682337152571912
1.8019345250319834,-0.22908560099832984
1.8145134745959064,-0.24131158274063907
1.8270924241598294,-0.25349938226140445
1.8396713737237524,-0.265647071110876
1.8522503232876755,-0.27775272718593014
1.8648292728515985,-0.2898144350342007
1.8774082224155215,-0.30183028615715624
1.8899871719794445,-0.31379837931207805
1.9025661215433676,-0.32571682081288983
1.9151450711072906,-0.33758372482979154
1.9277240206712136,-0.3493972136876501
1.9403029702351375,-0.3611554181631011
1.9528819197990606,-0.3728564777803085
1.9654608693629836,-0.3844985411053489
1.9780398189269066,-0.3960797660391566
1.9906187684908296,-0.40759832010899594
2.0031977180547527,-0.41905238075840956
2.0157766676186757,-0.4304401356355977
2.0283556171825987,-0.44175978288018264
2.0409345667465217,-0.4530095314083135
2.0535135163104448,-0.4641876011960655
2.066092465874368,-0.4752922235610893
2.078671415438291,-0.48632164144246603
2.091250365002214,-0.4972741096787234
2.1038293145661378,-0.5081478952839692
2.116408264130061,-0.5189412777220958
2.128987213693984,-0.5296525491790203
2.141566163257907,-0.5402800148329068
2.15414511282183,-0.5508219931223337
2.166724062385753,-0.5612768160123648
2.179303011949676,-0.5716428292584783
2.191881961513599,-0.5819183926683147
2.204460911077522,-0.5921018803612006
2.217039860641445,-0.602191681025409
2.229618810205368,-0.612186198173113
2.242197759769291,-0.6220838503929954
2.254776709333215,-0.6318830716004721
2.267355658897138,-0.6415823112854881
2.279934608461061,-0.6511800347578556
2.292513558024984,-0.6606747233900813
2.305092507588907,-0.6700648748576571
2.31767145715283,-0.6793490033767695
2.330250406716753,-0.6885256399393919
2.342829356280676,-0.6975933325457225
2.355408305844599,-0.706550646433932
2.367987255408522,-0.7153961643071814
2.380566204972445,-0.7241284865578796
2.3931451545363682,-0.7327462314891392
2.4057241041002912,-0.7412480355333996
2.418303053664215,-0.7496325534681825
2.430882003228138,-0.7578984586289409
2.443460952792061,-0.7660444431189779
2.4560399023559842,-0.7740692180163904
2.4686188519199073,-0.7819715135780128
2.4811978014838303,-0.7897500794403257
2.4937767510477533,-0.7974036848172987
2.5063557006116763,-0.8049311186951345
2.5189346501755994,-0.8123311900238855
2.5315135997395224,-0.8196027279059112
2.5440925493034454,-0.826744581781146
2.5566714988673684,-0.8337556216091512
2.5692504484312915,-0.8406347380479177
2.5818293979952154,-0.8473808426293962
2.5944083475591384,-0.8539928679317207
2.6069872971230614,-0.8604697677481076
2.6195662466869845,-0.8668105172523927
2.6321451962509075,-0.8730141131611879
2.6447241458148305,-0.8790795738926287
2.6573030953787535,-0.8850059397216872
2.6698820449426766,-0.8907922729320281
2.6824609945065996,-0.8964376579643815
2.6950399440705226,-0.9019412015614092
2.7076188936344456,-0.907302032909044
2.7201978431983687,-0.9125193037742758
2.7327767927622917,-0.9175921886393662
2.7453557423262156,-0.9225198848324686
2.7579346918901386,-0.9273016126546323
2.7705136414540616,-0.9319366155031739
2.7830925910179847,-0.9364241599913922
2.7956715405819077,-0.9407635360646108
2.8082504901458307,-0.9449540571125281
2.8208294397097537,-0.9489950600778586
2.8334083892736768,-0.9528859055612466
2.8459873388376,-0.9566259779224375
2.858566288401523,-0.9602146853776893
2.871145237965446,-0.9636514600934084
2.883724187529369,-0.9669357582759981
2.896303137093293,-0.9700670602579008
2.908882086657216,-0.9730448705798238
2.921461036221139,-0.975868718069136
2.934039985785062,-0.9785381559144196
2.946618935348985,-0.981052761736168
2.959197884912908,-0.9834121376536187
2.971776834476831,-0.9856159103477083
2.984355784040754,-0.9876637311201432
2.996934733604677,-0.9895552759485718
3.0095136831686,-0.9912902455378553
3.022092632732523,-0.9928683653674237
3.034671582296446,-0.9942893857347128
3.047250531860369,-0.9955530817946745
3.059829481424293,-0.9966592535953529
3.072408430988216,-0.9976077261095226
3.084987380552139,-0.998398349262383
3.097566330116062,-0.9990309979553044
3.110145279679985,-0.9995055720856215
3.122724229243908,-0.9998219965624732
3.135303178807831,-0.9999802213186832
3.147882128371754,-0.9999802213186832
3.160461077935677,-0.9998219965624732
3.1730400274996002,-0.9995055720856215
3.1856189770635233,-0.9990309979553045
3.1981979266274463,-0.9983983492623831
3.2107768761913693,-0.9976077261095226
3.2233558257552932,-0.9966592535953529
3.2359347753192163,-0.9955530817946746
3.2485137248831393,-0.994289385734713
3.2610926744470623,-0.9928683653674238
3.2736716240109853,-0.9912902455378555
3.2862505735749084,-0.989555275948572
3.2988295231388314,-0.9876637311201434
3.3114084727027544,-0.9856159103477086
3.3239874222666774,-0.9834121376536188
3.3365663718306005,-0.9810527617361682
3.3491453213945235,-0.9785381559144198
3.3617242709584465,-0.9758687180691363
3.3743032205223695,-0.973044870579824
3.3868821700862934,-0.9700670602579008
3.3994611196502165,-0.9669357582759983
3.4120400692141395,-0.9636514600934087
3.4246190187780625,-0.9602146853776896
3.4371979683419855,-0.9566259779224379
3.4497769179059086,-0.952885905561247
3.4623558674698316,-0.9489950600778589
3.4749348170337546,-0.9449540571125286
3.4875137665976776,-0.9407635360646113
3.5000927161616007,-0.9364241599913926
3.5126716657255237,-0.9319366155031742
3.5252506152894467,-0.9273016126546326
3.5378295648533697,-0.922519884832469
3.5504085144172937,-0.9175921886393666
3.5629874639812167,-0.9125193037742763
3.5755664135451397,-0.9073020329090445
3.5881453631090627,-0.9019412015614098
3.6007243126729858,-0.8964376579643819
3.613303262236909,-0.8907922729320287
3.625882211800832,-0.8850059397216876
3.638461161364755,-0.8790795738926293
3.651040110928678,-0.8730141131611885
3.663619060492601,-0.8668105172523933
3.676198010056524,-0.8604697677481081
3.688776959620447,-0.8539928679317212
3.70135590918437,-0.8473808426293967
3.713934858748294,-0.8406347380479183
3.726513808312217,-0.8337556216091517
3.73909275787614,-0.8267445817811466
3.751671707440063,-0.8196027279059117
3.764250657003986,-0.8123311900238862
3.776829606567909,-0.8049311186951351
3.789408556131832,-0.7974036848172994
3.801987505695755,-0.7897500794403264
3.814566455259678,-0.7819715135780135
3.827145404823601,-0.7740692180163912
3.839724354387524,-0.7660444431189787
3.852303303951447,-0.7578984586289416
3.864882253515371,-0.7496325534681827
3.877461203079294,-0.7412480355334004
3.890040152643217,-0.73274623148914
3.90261910220714,-0.7241284865578804
3.915198051771063,-0.7153961643071822
3.927777001334986,-0.7065506464339327
3.940355950898909,-0.6975933325457234
3.9529349004628322,-0.6885256399393926
3.9655138500267553,-0.6793490033767703
3.9780927995906783,-0.670064874857658
3.9906717491546013,-0.6606747233900822
4.003250698718524,-0.6511800347578565
4.015829648282447,-0.641582311285489
4.028408597846371,-0.6318830716004723
4.040987547410294,-0.6220838503929963
4.053566496974217,-0.6121861981731139
4.06614544653814,-0.6021916810254099
4.078724396102063,-0.5921018803612015
4.091303345665986,-0.5819183926683156
4.103882295229909,-0.5716428292584792
4.1164612447938325,-0.5612768160123657
4.1290401943577555,-0.5508219931223346
4.1416191439216785,-0.5402800148329077
4.1541980934856015,-0.5296525491790213
4.166777043049525,-0.5189412777220966
4.179355992613448,-0.5081478952839702
4.1919349421773715,-0.4972741096787243
4.2045138917412945,-0.48632164144246703
4.2170928413052176,-0.4752922235610903
4.229671790869141,-0.4641876011960665
4.242250740433064,-0.45300953140831457
4.254829689996987,-0.4417597828801837
4.26740863956091,-0.43044013563559874
4.279987589124833,-0.4190523807584106
4.292566538688756,-0.407598320108997
4.305145488252679,-0.3960797660391576
4.317724437816602,-0.38449854110535
4.330303387380525,-0.37285647778030956
4.342882336944448,-0.36115541816310215
4.355461286508372,-0.3493972136876512
4.368040236072295,-0.3375837248297926
4.380619185636218,-0.32571682081289094
4.393198135200141,-0.3137983793120791
4.405777084764064,-0.3018302861571573
4.418356034327987,-0.2898144350342018
4.43093498389191,-0.27775272718593125
4.443513933455833,-0.26564707111087704
4.456092883019756,-0.25349938226140556
4.468671832583679,-0.24131158274064016
4.481250782147602,-0.22908560099833095
4.493829731711525,-0.2168233715257202
4.506408681275449,-0.20452683454945111
4.518987630839372,-0.1921979357245732
4.531566580403295,-0.17983862582668023
4.544145529967218,-0.1674508604432467
4.556724479531141,-0.15503659966419836
4.569303429095064,-0.14259780777177145
4.581882378658987,-0.13013645292970835
4.59446132822291,-0.11765450687183931
4.607040277786833,-0.1051539445900991
4.619619227350756,-0.0926367440220282
4.632198176914679,-0.08010488573780804
4.644777126478602,-0.06756035262687941
4.657356076042525,-0.05500512958419417
4.669935025606449,-0.04244120319614858
4.682513975170372,-0.029870561426253512
4.695092924734295,-0.017295193300577827
4.707671874298218,-0.004717088593032568
4.720250823862141,0.007861762489467655
4.732829773426064,0.02043936962191091
4.745408722989987,0.033013742676112845
4.75798767255391,0.04558289203561048
4.770566622117833,0.05814482891047498
4.783145571681756,0.07069756565199375
4.795724521245679,0.0832391160671718
4.808303470809602,0.09576749573300292
4.820882420373525,0.10828072231046071
4.833461369937449,0.12077681585816083
4.846040319501372,0.13325379914563934
4.858619269065295,0.145709697966211
4.8711982186292175,0.15814254144933945
4.8837771681931414,0.17055036237248913
4.896356117757064,0.18293119747238515
4.9089350673209875,0.1952830877556693
4.921514016884911,0.20760407880885534
4.9340929664488336,0.21989222110757684
4.9466719160127575,0.23214557032506153
4.95925086557668,0.24436218763976597
4.9718298151406035,0.25654014004216485
4.984408764704526,0.2686775006405934
4.99698771426845,0.280772348966149
5.009566663832372,0.29282277127654915
5.022145613396296,0.3048268608589527
5.034724562960218,0.3167827183316414
5.047303512524142,0.32868845194456825
5.059882462088064,0.3405421778786722
5.072461411651988,0.35234202054396363
5.085040361215912,0.36408611287628384
5.097619310779834,0.3757725966327314
5.110198260343758,0.38739962268569295
5.12277720990768,0.3989653513154154
5.135356159471604,0.4104679525011136
5.147935109035526,0.4219056062105183
5.16051405859945,0.4332765026878682
5.173093008163372,0.44457884274025145
5.185671957727296,0.45581083802230077
5.198250907291218,0.4669707113191467
5.210829856855142,0.47805669682763546
5.223408806419064,0.48906704043571547
5.235987755982988,0.49999999999999933
5.248566705546912,0.5108538456214087
5.261145655110834,0.521626859918897
5.273724604674758,0.532317338301192
5.28630355423868,0.5429235892364984
5.298882503802604,0.5534439345201583
5.311461453366526,0.5638767095401769
5.32404040293045,0.5742202635406233
5.336619352494372,0.5844729598828139
5.349198302058296,0.5946331763042861
5.361777251622218,0.6046993051754742
5.374356201186142,0.6146697537540918
5.386935150750064,0.6245429444371376
5.399514100313988,0.634317315010527
5.412093049877912,0.6439913188962683
5.424671999441834,0.6535634253971785
5.437250949005758,0.6630321199390866
5.44982989856968,0.6723959043104716
5.462408848133604,0.6816532968995326
5.474987797697526,0.69080283292861
5.48756674726145,0.699843064685965
5.500145696825372,0.7087725617548373
5.512724646389296,0.7175899112397874
5.525303595953218,0.726293717990246
5.537882545517142,0.7348826048212754
5.5504614950810645,0.743355212731469
5.563040444644988,0.7517102011179927
5.575619394208912,0.7599462479886975
5.588198343772834,0.7680620501712989
5.600777293336758,0.7760563235195789
5.6133562429006805,0.783927803116565
5.625935192464604,0.7916752434746852
5.6385141420285265,0.7992974187328294
5.65109309159245,0.806793122850324
5.663672041156373,0.814161169797752
5.6762509907202965,0.8214003937446249
5.688829940284219,0.8285096492438413
5.7014088898481425,0.835487811412936
5.7139878394120664,0.8423337761120617
5.726566788975989,0.8490464601186973
5.7391457385399125,0.8556248012990466
5.751724688103835,0.8620677587760909
5.7643036376677586,0.8683743130942926
5.776882587231681,0.8745434663808936
5.789461536795605,0.8805742425038144
5.802040486359527,0.8864656872260981
5.814619435923451,0.8922168683569035
5.827198385487373,0.8978268758989985
5.839777335051297,0.903294822192752
5.852356284615219,0.9086198420565812
5.864935234179143,0.9138010929238529
5.877514183743067,0.918837754976196
5.890093133306989,0.9237290312732223
5.902672082870913,0.9284741478786257
5.915251032434835,0.933072353982637
5.927829981998759,0.9375229220208273
5.940408931562681,0.9418251477892244
5.952987881126605,0.9459783505557422
5.965566830690527,0.9499818731678866
5.978145780254451,0.9538350821567403
5.990724729818373,0.9575373678371905
6.003303679382297,0.9610881444044026
6.015882628946219,0.9644868500265066
6.028461578510143,0.9677329469334987
6.041040528074067,0.9708259215023277
6.053619477637989,0.9737652843381666
6.066198427201913,0.9765505703518492
6.078777376765835,0.9791813388334578
6.091356326329759,0.9816571735220581
6.103935275893681,0.9839776826715613
6.116514225457605,0.9861424991127115
6.129093175021527,0.9881512803111794
6.141672124585451,0.9900037084217638
6.154251074149373,0.9916994903386805
6.166830023713297,0.9932383577419429
6.179408973277219,0.9946200671398147
6.191987922841143,0.9958443999073395
6.204566872405067,0.996911162320932
6.217145821968989,0.9978201855890306
6.229724771532913,0.9985713258788059
6.242303721096835,0.9991644643389177
6.254882670660759,0.9995995071183216
6.267461620224681,0.9998763853811183
6.280040569788605,0.9999950553174458
6.292619519352527,0.999955498150411
6.305198468916451,0.9997577201390606
6.317777418480373,0.9994017525773914
6.330356368044297,0.9988876517893979
6.3429353176082195,0.9982154991201609
6.355514267172143,0.9973854009229762
6.368093216736067,0.9963974885425265
6.3806721662999895,0.9952519182940992
6.393251115863913,0.9939488714388522
6.4058300654278355,0.9924885541551351
6.418409014991759,0.9908711975058637
6.430987964555682,0.9890970574019615
6.4435669141196055,0.9871664145618658
6.456145863683528,0.9850795744671118
6.4687248132474515,0.9828368673139949
