timestamps,node_ids
5070.900000009782,72
5218.400000010319,144
5208.200000010282,168
5486.000000011292,192
5457.700000011189,216
5240.300000010398,576
5492.000000011314,624
5117.300000009951,816
5234.800000010378,840
5462.000000011205,864
5078.100000009808,888
5117.10000000995,888
5369.400000010868,888
5453.300000011173,888
5461.500000011203,888
5482.800000011281,888
5015.800000009582,912
5094.300000009867,912
5219.700000010324,912
5231.500000010366,912
5331.200000010729,912
5345.20000001078,912
5356.6000000108215,912
5365.900000010855,912
5376.600000010894,912
5390.200000010944,912
5409.000000011012,912
5454.600000011178,912
5469.500000011232,912
5485.000000011289,912
5498.600000011338,912
5221.000000010328,936
5233.900000010375,936
5000.800000009527,960
5023.300000009609,960
5044.100000009685,960
5055.100000009725,960
5067.200000009769,960
5076.200000009801,960
5083.600000009828,960
5090.5000000098535,960
5098.400000009882,960
5108.600000009919,960
5121.100000009965,960
5136.600000010021,960
5144.1000000100485,960
5154.200000010085,960
5163.80000001012,960
5173.300000010155,960
5203.200000010264,960
5235.10000001038,960
5260.200000010471,960
5278.600000010538,960
5295.7000000106,960
5306.60000001064,960
5315.800000010673,960
5330.000000010725,960
5339.900000010761,960
5347.200000010787,960
5356.800000010822,960
5363.800000010848,960
5370.6000000108725,960
5371.500000010876,960
5378.500000010901,960
5386.200000010929,960
5396.600000010967,960
5410.400000011017,960
5440.700000011128,960
5460.200000011198,960
5472.800000011244,960
5482.900000011281,960
5497.600000011335,960
5000.600000009526,984
5095.700000009872,984
5117.800000009953,984
5174.400000010159,984
5268.000000010499,984
5356.500000010821,984
5369.5000000108685,984
5456.700000011186,984
5474.900000011252,984
5488.700000011302,984
5814.700000012488,0
5599.200000011704,312
5592.200000011679,384
5598.600000011702,480
5711.200000012112,576
5986.500000013113,576
5813.400000012483,624
5952.400000012989,648
5812.50000001248,720
5998.300000013156,744
5701.900000012078,792
5604.100000011722,840
5957.500000013008,840
5985.70000001311,840
5757.50000001228,864
5809.900000012471,864
5821.300000012512,864
5831.000000012547,864
5838.000000012573,864
5846.300000012603,864
5854.900000012634,864
5868.500000012684,864
5975.100000013072,864
5596.700000011695,888
5599.400000011705,912
5609.700000011742,912
5623.100000011791,912
5720.500000012145,912
5732.100000012188,912
5836.400000012567,912
5871.400000012694,912
5887.900000012754,912
5733.400000012192,936
5746.900000012241,936
5757.40000001228,936
5848.500000012611,936
5860.400000012654,936
5508.800000011375,960
5518.100000011409,960
5525.900000011437,960
5532.700000011462,960
5540.600000011491,960
5549.200000011522,960
5578.300000011628,960
5587.900000011663,960
5597.500000011698,960
5610.400000011745,960
5631.700000011822,960
5647.800000011881,960
5659.100000011922,960
5669.60000001196,960
5678.300000011992,960
5688.400000012029,960
5700.400000012072,960
5722.000000012151,960
5737.500000012207,960
5748.600000012248,960
5761.100000012293,960
5775.600000012346,960
5783.600000012375,960
5793.500000012411,960
5802.600000012444,960
5810.200000012472,960
5822.100000012515,960
5846.300000012603,960
5859.30000001265,960
5873.200000012701,960
5882.100000012733,960
5890.600000012764,960
5904.200000012814,960
5927.8000000129,960
5941.900000012951,960
5952.000000012988,960
5963.70000001303,960
5985.400000013109,960
5549.400000011523,984
5603.100000011718,984
5836.000000012566,984
5871.400000012694,984
5968.400000013047,984
5986.6000000131135,984
6470.800000014875,288
6207.800000013918,576
6092.8000000135,672
6210.500000013928,672
6246.1000000140575,744
6109.800000013562,792
6098.900000013522,864
6114.90000001358,864
6209.300000013924,864
6235.600000014019,864
6337.60000001439,864
6100.000000013526,888
6116.800000013587,888
6228.900000013995,888
6336.500000014386,888
6363.100000014483,888
6377.000000014534,888
6104.100000013541,912
6120.100000013599,912
6219.600000013961,912
6378.500000014539,912
6453.400000014812,912
6468.2000000148655,912
6342.000000014406,936
6463.8000000148495,936
6499.100000014978,936
6002.900000013173,960
6013.700000013212,960
6022.9000000132455,960
6031.600000013277,960
6040.70000001331,960
6050.500000013346,960
6059.500000013379,960
6069.600000013415,960
6090.600000013492,960
6111.200000013567,960
6125.600000013619,960
6135.700000013656,960
6146.000000013693,960
6156.900000013733,960
6167.10000001377,960
6184.8000000138345,960
6198.700000013885,960
6215.400000013946,960
6224.70000001398,960
6233.400000014011,960
6240.900000014039,960
6249.4000000140695,960
6263.40000001412,960
6287.800000014209,960
6309.90000001429,960
6322.100000014334,960
6336.000000014385,960
6351.000000014439,960
6362.700000014482,960
6372.800000014518,960
6383.900000014559,960
6392.700000014591,960
6402.700000014627,960
6416.700000014678,960
6426.100000014712,960
6437.700000014755,960
6449.600000014798,960
6461.500000014841,960
6473.200000014884,960
6482.5000000149175,960
6497.400000014972,960
6091.9000000134965,984
6103.200000013538,984
6120.500000013601,984
6303.100000014265,984
6374.300000014524,984
6385.500000014565,984
6956.700000016643,0
6744.30000001587,24
6834.400000016198,240
6625.900000015439,456
6983.000000016738,648
6855.100000016273,816
6964.700000016672,816
6985.700000016748,816
6714.600000015762,840
6744.600000015871,840
6984.800000016745,840
6615.2000000154,864
6734.900000015836,864
6839.300000016216,864
6960.900000016658,864
6975.500000016711,864
6596.500000015332,912
6610.200000015382,912
6623.000000015429,912
6745.100000015873,912
6925.400000016529,912
6945.600000016602,912
6989.800000016763,912
6717.700000015773,936
6730.200000015819,936
6746.700000015879,936
6989.400000016762,936
6509.600000015016,960
6521.500000015059,960
6529.300000015088,960
6538.10000001512,960
6547.300000015153,960
6554.900000015181,960
6563.900000015214,960
6571.10000001524,960
6580.100000015273,960
6589.800000015308,960
6601.000000015349,960
6608.600000015376,960
6615.400000015401,960
6616.300000015404,960
6625.600000015438,960
6634.100000015469,960
6640.900000015494,960
6641.800000015497,960
6649.400000015525,960
6664.400000015579,960
6679.000000015632,960
6694.600000015689,960
6709.100000015742,960
6726.700000015806,960
6742.200000015862,960
6754.400000015907,960
6767.100000015953,960
6778.800000015996,960
6792.100000016044,960
6803.500000016085,960
6814.800000016126,960
6824.700000016162,960
6832.30000001619,960
6843.400000016231,960
6865.400000016311,960
6875.100000016346,960
6884.60000001638,960
6895.000000016418,960
6902.900000016447,960
6911.000000016476,960
6919.500000016507,960
6929.200000016543,960
6942.20000001659,960
6954.200000016634,960
6974.100000016706,960
6985.300000016747,960
6992.100000016771,960
6998.700000016796,960
6502.0000000149885,984
6594.400000015325,984
6744.30000001587,984
6754.600000015907,984
6843.30000001623,984
6854.700000016272,984
6867.700000016319,984
6945.0000000166,984
6987.300000016754,984
7482.5000000185555,120
7333.8000000180145,480
7200.60000001753,624
7182.300000017463,792
7062.2000000170265,816
7344.900000018055,840
7452.800000018447,840
7086.500000017115,864
7117.600000017228,864
7100.400000017165,888
7119.800000017236,888
7241.400000017678,888
7353.100000018085,888
7361.800000018116,888
7380.200000018183,888
7449.900000018437,888
7475.40000001853,888
7004.500000016817,912
7101.200000017168,912
7266.70000001777,912
7347.000000018063,912
7371.500000018152,912
7480.200000018547,912
7494.7000000186,912
7252.80000001772,936
7336.500000018024,936
7346.700000018061,936
7364.600000018127,936
7381.500000018188,936
7005.200000016819,960
7011.400000016842,960
7012.300000016845,960
7018.500000016868,960
7030.700000016912,960
7044.400000016962,960
7056.100000017004,960
7065.200000017037,960
7075.4000000170745,960
7100.800000017167,960
7109.500000017199,960
7121.500000017242,960
7139.600000017308,960
7157.300000017372,960
7170.40000001742,960
7181.200000017459,960
7194.200000017507,960
7216.600000017588,960
7234.500000017653,960
7245.700000017694,960
7254.400000017726,960
7262.500000017755,960
7269.30000001778,960
7278.700000017814,960
7291.20000001786,960
7309.700000017927,960
7333.100000018012,960
7343.60000001805,960
7354.100000018088,960
7368.500000018141,960
7379.900000018182,960
7393.500000018232,960
7407.100000018281,960
7418.100000018321,960
7428.100000018358,960
7439.8000000184,960
7459.900000018473,960
7472.300000018518,960
7484.100000018561,960
7120.000000017237,984
7220.400000017602,984
7244.300000017689,984
7346.700000018061,984
7358.100000018103,984
7491.100000018587,984
7958.100000020286,0
7695.700000019331,72
7968.400000020323,144
7506.000000018641,216
7712.400000019392,360
7610.400000019021,504
7958.400000020287,600
7593.500000018959,648
7716.100000019405,648
7857.000000019918,696
7704.500000019363,768
7709.20000001938,816
7723.700000019433,816
7962.900000020303,816
7983.700000020379,816
7598.800000018979,840
7622.000000019063,840
7704.400000019363,840
7974.700000020346,840
7987.500000020393,840
7822.700000019793,864
7578.900000018906,888
7597.600000018974,888
7622.200000019064,888
7743.700000019506,888
7861.400000019934,888
7962.900000020303,888
7980.100000020366,888
7508.200000018649,912
7615.60000001904,912
7714.400000019399,912
