timestamps,node_ids
5002.000000009532,960
5023.900000009611,960
5040.900000009673,960
5052.100000009714,960
5062.600000009752,960
5072.700000009789,960
5080.800000009818,960
5087.600000009843,960
5095.00000000987,960
5103.4000000099,960
5118.0000000099535,960
5135.300000010016,960
5142.000000010041,960
5150.400000010071,960
5160.6000000101085,960
5170.600000010145,960
5194.7000000102325,960
5216.900000010313,960
5242.000000010405,960
5261.700000010476,960
5279.800000010542,960
5296.700000010604,960
5307.300000010642,960
5317.0000000106775,960
5332.600000010734,960
5342.700000010771,960
5350.8000000108,960
5361.100000010838,960
5368.100000010863,960
5376.900000010895,960
5384.9000000109245,960
5395.600000010963,960
5406.400000011003,960
5418.500000011047,960
5444.500000011141,960
5461.100000011202,960
5473.500000011247,960
5483.800000011284,960
5499.00000001134,960
5010.300000009562,984
5173.000000010154,984
5675.300000011981,168
5510.400000011381,960
5520.200000011417,960
5528.100000011445,960
5535.600000011473,960
5543.2000000115,960
5551.500000011531,960
5578.500000011629,960
5588.300000011664,960
5598.2000000117005,960
5625.5000000118,960
5634.700000011833,960
5652.400000011898,960
5665.300000011945,960
5674.400000011978,960
5682.700000012008,960
5692.000000012042,960
5703.900000012085,960
5723.0000000121545,960
5746.40000001224,960
5757.700000012281,960
5771.30000001233,960
5781.100000012366,960
5789.600000012397,960
5798.300000012428,960
5806.700000012459,960
5814.300000012487,960
5827.000000012533,960
5853.000000012627,960
5864.200000012668,960
5877.300000012716,960
5885.700000012746,960
5895.00000001278,960
5925.800000012892,960
5940.400000012945,960
5950.700000012983,960
5962.800000013027,960
5980.600000013092,960
5544.900000011507,984
5842.60000001259,984
6083.600000013466,0
6481.300000014913,288
6113.200000013574,792
6002.10000001317,960
6012.900000013209,960
6021.900000013242,960
6030.300000013272,960
6039.000000013304,960
6048.80000001334,960
6057.600000013372,960
6066.900000013406,960
6080.000000013453,960
6095.000000013508,960
6122.300000013607,960
6133.800000013649,960
6143.500000013684,960
6154.100000013723,960
6164.600000013761,960
6177.700000013809,960
6194.800000013871,960
6209.8000000139255,960
6222.400000013971,960
6230.100000013999,960
6238.100000014028,960
6246.300000014058,960
6260.900000014111,960
6286.400000014204,960
6305.000000014272,960
6317.800000014318,960
6328.300000014357,960
6342.300000014408,960
6358.700000014467,960
6369.700000014507,960
6381.300000014549,960
6390.400000014583,960
6399.300000014615,960
6415.500000014674,960
6425.000000014708,960
6435.400000014746,960
6447.100000014789,960
6458.700000014831,960
6471.700000014878,960
6480.600000014911,960
6496.700000014969,960
6099.200000013523,984
6111.000000013566,984
6303.500000014266,984
6509.300000015015,960
6521.300000015059,960
6529.100000015087,960
6537.700000015118,960
6546.700000015151,960
6554.400000015179,960
6563.600000015213,960
6570.700000015238,960
6579.40000001527,960
6589.500000015307,960
6600.900000015348,960
6608.500000015376,960
6615.2000000154,960
6616.100000015404,960
6625.500000015438,960
6634.100000015469,960
6640.900000015494,960
6641.800000015497,960
6649.500000015525,960
6664.70000001558,960
6679.500000015634,960
6695.300000015692,960
6710.000000015745,960
6729.100000015815,960
6743.000000015865,960
6755.500000015911,960
6768.900000015959,960
6790.800000016039,960
6801.90000001608,960
6812.400000016118,960
6822.400000016154,960
6829.700000016181,960
6839.600000016217,960
6853.000000016265,960
6866.700000016315,960
6876.600000016351,960
6886.100000016386,960
6896.900000016425,960
6905.000000016455,960
6913.5000000164855,960
6922.600000016519,960
6933.500000016558,960
6944.0000000165965,960
6956.00000001664,960
6974.400000016707,960
6985.500000016747,960
6992.300000016772,960
6998.800000016796,960
6999.700000016799,960
6595.300000015328,984
6849.600000016253,984
7455.000000018455,480
7005.30000001682,960
7011.600000016842,960
7012.500000016846,960
7018.700000016868,960
7031.700000016916,960
7045.100000016964,960
7056.700000017007,960
7065.600000017039,960
7075.800000017076,960
7101.100000017168,960
7109.9000000172,960
7122.000000017244,960
7139.900000017309,960
7157.700000017374,960
7170.600000017421,960
7181.600000017461,960
7194.800000017509,960
7217.20000001759,960
7234.900000017655,960
7246.400000017697,960
7256.600000017734,960
7264.700000017763,960
7272.900000017793,960
7284.700000017836,960
7294.2000000178705,960
7330.900000018004,960
7341.400000018042,960
7351.600000018079,960
7367.100000018136,960
7378.000000018175,960
7388.100000018212,960
7401.600000018261,960
7412.4000000183005,960
7423.700000018342,960
7435.500000018384,960
7448.300000018431,960
7462.400000018482,960
7475.300000018529,960
7487.600000018574,960
7503.400000018631,960
7515.500000018676,960
7526.400000018715,960
7540.5000000187665,960
