timestamps,node_ids
5144.300000010049,24
5090.800000009855,48
5070.000000009779,72
5163.9000000101205,144
5206.500000010276,168
5454.300000011177,216
5312.30000001066,432
5389.600000010942,480
5366.600000010858,552
5238.10000001039,576
5384.800000010924,576
5489.9000000113065,624
5130.80000001,672
5395.700000010964,720
5295.300000010599,744
5001.200000009529,816
5016.100000009583,816
5051.500000009712,816
5063.100000009754,816
5072.300000009787,816
5136.40000001002,816
5216.600000010312,816
5269.400000010504,816
5307.800000010644,816
5322.400000010697,816
5364.50000001085,816
5003.100000009536,840
5013.600000009574,840
5023.50000000961,840
5034.50000000965,840
5041.800000009676,840
5059.20000000974,840
5068.800000009775,840
5078.800000009811,840
5087.800000009844,840
5149.200000010067,840
5165.600000010127,840
5176.0000000101645,840
5192.700000010225,840
5201.100000010256,840
5225.600000010345,840
5231.800000010368,840
5240.8000000104,840
5257.900000010463,840
5269.900000010506,840
5285.900000010564,840
5294.100000010594,840
5306.100000010638,840
5317.100000010678,840
5330.000000010725,840
5370.400000010872,840
5390.500000010945,840
5445.400000011145,840
5462.900000011208,840
5481.300000011275,840
5024.500000009613,864
5036.800000009658,864
5044.500000009686,864
5141.200000010038,864
5196.70000001024,864
5216.800000010313,864
5227.200000010351,864
5271.00000001051,864
5280.800000010546,864
5297.500000010607,864
5306.400000010639,864
5317.200000010678,864
5327.500000010716,864
5339.400000010759,864
5353.900000010812,864
5368.000000010863,864
5382.800000010917,864
5399.2000000109765,864
5407.200000011006,864
5417.700000011044,864
5435.500000011109,864
5495.900000011328,864
5017.700000009589,888
5027.900000009626,888
5041.500000009675,888
5050.300000009707,888
5058.9000000097385,888
5067.400000009769,888
5072.900000009789,888
5080.300000009816,888
5089.700000009851,888
5102.6000000098975,888
5115.600000009945,888
5123.400000009973,888
5135.200000010016,888
5146.400000010057,888
5157.100000010096,888
5164.000000010121,888
5171.400000010148,888
5183.00000001019,888
5191.700000010222,888
5200.800000010255,888
5207.100000010278,888
5213.900000010302,888
5221.60000001033,888
5229.000000010357,888
5235.500000010381,888
5243.700000010411,888
5253.000000010445,888
5260.900000010473,888
5268.400000010501,888
5275.300000010526,888
5283.800000010557,888
5292.800000010589,888
5304.100000010631,888
5312.900000010663,888
5322.200000010696,888
5332.500000010734,888
5347.90000001079,888
5365.200000010853,888
5380.5000000109085,888
5399.000000010976,888
5407.200000011006,888
5421.400000011057,888
5431.400000011094,888
5447.600000011153,888
5454.000000011176,888
5466.00000001122,888
5480.600000011273,888
5488.700000011302,888
5498.800000011339,888
5004.20000000954,912
5038.800000009665,912
5048.2000000097,912
5059.500000009741,912
5085.900000009837,912
5137.100000010023,912
5151.8000000100765,912
5194.200000010231,912
5216.00000001031,912
5227.900000010353,912
5300.8000000106185,912
5313.400000010664,912
5327.400000010715,912
5339.500000010759,912
5349.900000010797,912
5360.000000010834,912
