bounds
-3.141592653589793
-3.0418595534758315
-2.94212645336187
-2.842393353247908
-2.7426602531339466
-2.6429271530199845
-2.543194052906023
-2.443460952792061
-2.3437278526780996
-2.243994752564138
-2.1442616524501763
-2.0445285523362147
-1.9447954522222528
-1.8450623521082912
-1.7453292519943293
-1.6455961518803677
-1.545863051766406
-1.4461299516524444
-1.3463968515384828
-1.246663751424521
-1.1469306513105593
-1.0471975511965974
-0.9474644510826358
-0.8477313509686741
-0.7479982508547125
-0.6482651507407509
-0.5485320506267892
-0.4487989505128276
-0.3490658503988655
-0.24933275028490387
-0.14959965017094223
-0.049866550056980596
0.04986655005698104
0.14959965017094268
0.24933275028490431
0.34906585039886595
0.4487989505128276
0.5485320506267897
0.6482651507407513
0.7479982508547129
0.8477313509686746
0.9474644510826362
1.0471975511965983
1.1469306513105595
1.2466637514245216
1.3463968515384828
1.4461299516524448
1.545863051766406
1.6455961518803681
1.7453292519943302
1.8450623521082914
1.9447954522222535
2.0445285523362147
2.1442616524501767
2.243994752564138
2.3437278526781
2.443460952792062
2.5431940529060233
2.6429271530199854
2.7426602531339466
2.8423933532479086
2.94212645336187
3.041859553475832
3.141592653589793
3.2413257537037548
3.3410588538177164
3.440791953931678
3.5405250540456397
3.6402581541596017
3.7399912542735634
3.839724354387525
3.9394574545014867
4.039190554615448
4.13892365472941
4.238656754843372
4.338389854957334
4.438122955071295
4.537856055185257
4.637589155299219
4.73732225541318
4.837055355527141
4.9367884556411035
5.0365215557550655
5.136254655869027
5.235987755982989
5.33572085609695
5.435453956210912
5.535187056324874
5.634920156438835
5.734653256552797
5.834386356666759
5.934119456780721
6.033852556894683
6.133585657008644
6.233318757122605
6.333051857236567
6.432784957350529
6.5325180574644905
6.632251157578452
6.731984257692414
6.831717357806376
6.931450457920338
7.031183558034299
7.13091665814826
7.2306497582622224
7.3303828583761845
7.430115958490146
7.529849058604108
7.629582158718069
7.729315258832031
7.829048358945992
7.928781459059954
8.028514559173917
8.128247659287878
8.22798075940184
8.3277138595158
8.427446959629762
8.527180059743724
8.626913159857686
8.726646259971648
8.82637936008561
8.926112460199572
9.025845560313533
9.125578660427495
9.225311760541455
9.325044860655417
9.42477796076938
